date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI
2023-01-02,04:33:00,16626.7,16626.675,16626.7,16626.6,3.35038316,55705.815095834,grey,3.35038316,,,,,,,,,,,,,,,,
2023-01-02,05:12:00,16626.6875,16638.075,16655.4,16614.9,84.59953795,1407419.4481319431,green,43.974960555,,,,16626.658333333336,16626.716666666674,16626.616666666672,16626.75833333334,16626.558333333334,16626.816666666677,16626.51666666667,,,,,,
2023-01-02,05:51:00,16632.38125,16653.3,16658.9,16632.38125,70.42673763,1172965.036740225,red,52.79221958,,,,16636.125,16657.35,16616.85,16676.625,16595.625,16697.85,16576.35,,,,,,
2023-01-02,06:30:00,16642.840624999997,16645.399999999998,16650.8,16636.8,38.36533175,638415.526034608,red,49.1854976225,,,,16648.193750000002,16664.006250000006,16637.487500000003,16674.712500000005,16621.675,16690.52500000001,16610.96875,,,,,,
2023-01-02,07:09:00,16644.120312499996,16692.8,16763.5,16639.8,529.26274006,8847619.9027409,green,145.20094611000002,,,,16644.333333333332,16651.866666666665,16637.866666666665,16658.333333333332,16630.333333333332,16665.866666666665,16623.866666666665,16606.151541046285,16651.25,16696.348458953715,0.5416825638161066,0.9606587560191658,
2023-01-02,07:48:00,16668.460156249996,16734.925,16766.3,16668.460156249996,191.0397403,3196653.604638259,green,152.8407451416667,,,,16698.7,16757.600000000002,16633.9,16822.4,16575.0,16881.300000000003,16510.2,16600.256755303744,16672.9,16745.54324469626,0.8713930353598613,0.926915126515498,
2023-01-02,08:27:00,16701.692578124996,16738.275,16751.8,16701.692578124996,92.58180631,1549677.08457652,red,144.23232530857143,,,,16723.228385416664,16777.99661458333,16680.156770833328,16821.068229166667,16625.38854166666,16875.836458333335,16582.316927083324,16614.712622439452,16692.94,16771.167377560545,0.9372510481742139,0.7897642833860463,
2023-01-02,09:06:00,16719.9837890625,16729.35,16742.8,16716.1,59.66161185,998025.868655781,red,133.66098612625,,,,16730.589192708332,16759.48580729167,16709.378385416665,16780.696614583336,16680.48177083333,16809.593229166672,16659.27096354166,16637.45606108017,16708.15,16778.843938919832,0.8462210229119387,0.6499421331158153,
2023-01-02,09:45:00,16724.66689453125,16727.875,16755.0,16708.7,140.26942187,2346884.469946504,green,134.39525676444447,,,,16729.416666666664,16742.73333333333,16716.03333333333,16756.116666666665,16702.716666666664,16769.43333333333,16689.33333333333,16691.92645174369,16724.645,16757.36354825631,0.39126149770366897,0.549360380764702,
2023-01-02,10:24:00,16726.270947265624,16728.1,16736.7,16721.6,66.79711172,1117400.83276212,green,127.63544226000002,,,,16730.524999999998,16752.349999999995,16706.049999999996,16776.824999999997,16684.225,16798.649999999994,16659.749999999996,16723.37460985303,16731.704999999998,16740.035390146968,0.09957610592548549,0.28362357966446156,
2023-01-02,11:03:00,16727.18547363281,16722.85,16728.7,16706.0,63.64580936,1063983.626147278,green,121.81820290545456,,,,16728.8,16736.0,16720.899999999998,16743.9,16713.699999999997,16751.100000000002,16705.799999999996,16719.265001246848,16729.29,16739.314998753154,0.11984966191814883,0.17880295257011175,
2023-01-02,11:42:00,16725.017736816404,16733.075,16740.4,16725.017736816404,68.14641012,1140458.543652315,green,117.34555350666668,,,,16719.18333333333,16732.36666666666,16709.66666666666,16741.88333333333,16696.48333333333,16755.066666666662,16686.96666666666,16721.68867391447,16728.25,16734.81132608553,0.07844605485369502,0.8676848198903219,
2023-01-02,12:21:00,16729.046368408202,16727.75,16735.0,16720.5,44.55775396,745449.540834748,red,111.74649200307694,,,,16732.830912272137,16740.64408772787,16725.26182454427,16748.213175455734,16717.44864908854,16756.026350911467,16709.879561360674,16721.459034075142,16727.93,16734.40096592486,0.07736720472716373,0.4860917209199929,
2023-01-02,13:00:00,16728.398184204103,16705.800000000003,16728.398184204103,16688.2,108.38486983,1810173.929527023,red,111.50637613357144,,,,16727.75,16735.0,16720.5,16742.25,16713.25,16749.5,16706.0,16704.655212090256,16723.515,16742.374787909743,0.22554813279078373,0.03034996775216628,
2023-01-02,13:39:00,16717.099092102053,16698.75,16717.099092102053,16689.6,97.73833689,1632177.461509951,green,110.58850685066666,,,,16707.46606140137,16726.73212280274,16686.533938598637,16747.664245605472,16667.267877197268,16766.93030700684,16646.335754394535,16691.344992395432,16717.645,16743.94500760457,0.31463770889462284,0.14077957154813847,58.7318314243945
2023-01-02,14:18:00,16707.92454605103,16693.6,16707.92454605103,16669.6,107.0651209,1786810.860923183,red,110.36829522875,,,,16701.816364034017,16714.032728068036,16686.53363596598,16729.31545613607,16674.317271931963,16741.53182017009,16659.034543863927,16680.24097648476,16711.795,16743.349023515235,0.37762578484521414,0.21168494580075004,55.92955735362556
2023-01-02,14:57:00,16700.762273025513,16709.850000000002,16726.0,16693.8,129.51966521,2164152.637573217,green,111.49484640411764,,,,16690.374848683674,16711.14969736735,16672.82515131632,16728.699394734704,16652.050302632644,16749.47424341838,16634.50060526529,16683.69561874617,16707.15,16730.604381253834,0.2807705832991534,0.557558542491066,62.077926810503314
2023-01-02,15:36:00,16705.306136512758,16731.325,16748.8,16705.306136512758,150.24434088,2514105.454543789,green,113.64759609722222,,,,16709.883333333335,16725.96666666667,16693.76666666667,16742.083333333336,16677.683333333334,16758.16666666667,16661.56666666667,16681.862700101716,16707.864999999998,16733.86729989828,0.31125819963570717,0.9511139416854545,68.36012693289966
2023-01-02,16:15:00,16718.31556825638,16726.625,16734.4,16718.31556825638,35.43741471,592904.618523197,red,109.53127076105264,,,,16728.47704550425,16751.64795449574,16708.1540910085,16771.97090899149,16684.983182017007,16795.14181798298,16664.660227521257,16682.283245555183,16712.03,16741.776754444814,0.35599211400189507,0.7453208807548569,65.7912847116264
2023-01-02,16:54:00,16722.47028412819,16715.75,16722.47028412819,16709.0,69.25724503,1157472.741643229,red,107.5175694745,,,,16726.446856085462,16734.578143914543,16718.493712170923,16742.531287829082,16710.36242434184,16750.662575658163,16702.409280427302,16688.81020661237,16715.43,16742.049793387632,0.3185056368592605,0.5060105650584874,60.15820934399067
2023-01-02,17:33:00,16719.110142064095,16711.575,16719.110142064095,16708.7,31.20523989,521507.673940181,red,103.88364901809526,,,,16715.740094709396,16722.48018941879,16709.0099052906,16729.210378837586,16702.269810581205,16735.95047354698,16695.53962116241,16702.067199435063,16719.025,16735.98280056494,0.20285633360723157,0.2803370793437602,58.10148391825208
2023-01-02,18:12:00,16715.342571032048,16715.75,16723.0,16708.3,43.50912519,727160.887639368,green,101.13935248045456,,,,16713.128380688035,16717.55676137607,16707.146619311974,16723.53852275213,16702.71823862394,16727.966903440163,16696.73647724788,16705.264002710654,16720.204999999998,16735.145997289343,0.17871787205174247,0.3509135664198506,59.58934369634738
2023-01-02,18:51:00,16715.546285516022,16721.125,16729.4,16715.546285516022,40.62921132,679485.384145986,red,98.5084767778261,,,,16715.683333333334,16723.06666666667,16708.36666666667,16730.383333333335,16700.983333333334,16737.76666666667,16693.666666666668,16707.756320929137,16718.165,16728.573679070865,0.12451939636753566,0.6421890318573026,61.4855839071526
2023-01-02,19:30:00,16718.33564275801,16719.475,16735.4,16710.1,84.78184899,1417920.570775167,green,97.93653395333332,,,,16722.023761838675,16728.501238161327,16714.647523677348,16735.877476322654,16708.170047354695,16742.354952645306,16700.79380919337,16710.080933574103,16716.735,16723.389066425898,0.07960964178587895,0.7058891379062588,60.546346142231684
2023-01-02,20:09:00,16718.905321379003,16722.725,16729.2,16716.2,62.969847,1052936.89008804,green,96.5378664752,,,,16721.658333333333,16733.216666666667,16707.916666666664,16746.958333333336,16696.35833333333,16758.51666666667,16682.61666666666,16710.103768007324,16718.129999999997,16726.15623199267,0.09601829860963249,0.7862488901514246,61.78464160511815
2023-01-02,20:48:00,16720.8151606895,16727.225,16731.6,16720.8151606895,59.30517518,992060.832136386,red,95.10583988692308,9.57930385997679,,,16722.708333333332,16729.216666666664,16716.216666666664,16735.708333333332,16709.708333333332,16742.216666666664,16703.216666666664,16713.707940678185,16721.26,16728.812059321812,0.09032883074377686,0.8949253935791255,63.4931805616752
2023-01-02,21:27:00,16724.02008034475,16747.699999999997,16792.0,16724.02008034475,196.19470073,3287294.176857064,green,98.84987177,11.303121236767765,,,16726.546720229835,16732.27827977017,16721.49344045967,16737.331559540333,16715.761880919337,16743.063119080667,16710.708601149174,16706.945507733828,16727.649999999998,16748.354492266168,0.2475481285915217,0.9841944381500247,70.05355097120996
2023-01-02,22:06:00,16735.860040172374,16725.174999999996,16751.8,16693.7,164.16326154,2745999.94531596,red,101.18249283321428,10.728013811331039,,,16754.573360114915,16785.12663988508,16717.14672022983,16822.553279770163,16686.593440459666,16853.106559540327,16649.16680057458,16708.537861560566,16728.46,16748.382138439432,0.23818257555606653,0.4175540314110739,57.756970852437426
2023-01-02,22:45:00,16730.517520086185,16706.875,16730.517520086185,16687.4,115.79778127,1934385.855260697,green,101.68646829655172,8.695345443120459,,,16723.55833333333,16753.41666666666,16695.316666666662,16781.65833333333,16665.458333333332,16811.51666666666,16637.216666666664,16699.870178366546,16725.939999999995,16752.009821633445,0.31172922578281964,0.13434732565386484,50.067736141714626
2023-01-02,23:24:00,16718.696260043092,16683.425,16718.696260043092,16652.2,140.50240194,2343865.049109622,red,102.98033275133334,5.133051474371314,,,16708.264173362062,16729.128346724123,16686.01082663794,16751.381693448246,16665.14665327588,16772.245866810306,16642.893306551756,16674.833400133648,16718.079999999994,16761.32659986634,0.5173632362848668,0.0993326630637279,42.29696140673878
2023-01-03,00:03:00,16701.060630021544,16680.325,16701.9,16659.3,129.09405242,2154037.409984777,green,103.8227108051613,2.0362906558475515,,,16684.7737533477,16717.3475066954,16650.85124665231,16751.270013390793,16618.27749330461,16783.843766738493,16584.354986609218,16657.790492047166,16708.7,16759.609507952835,0.6093772460195497,0.22131924721912088,41.38257985231763
2023-01-03,00:42:00,16690.69281501077,16680.15,16701.7,16659.0,57.14940228,953590.639686773,red,102.36416991375,-0.4271121581659827,,,16680.50833333333,16701.716666666664,16659.11666666666,16723.108333333334,16637.90833333333,16744.316666666666,16616.51666666666,16659.176397014468,16695.19,16731.20360298553,0.43142489526062516,0.2911900122012271,41.32826401373472
2023-01-03,01:21:00,16685.421407505386,16666.375,16685.421407505386,16653.1,90.32902574,1505088.873044484,green,101.99946857515152,-3.4511216317259823,,,16680.283333333333,16701.566666666666,16658.866666666665,16722.983333333334,16637.583333333332,16744.266666666666,16616.166666666664,16657.185907331368,16683.43,16709.674092668633,0.3146126745954785,0.17506973444761204,37.190384524803605
2023-01-03,02:00:00,16675.898203752695,16677.350000000002,16683.7,16669.9,33.60101341,560417.432627787,green,99.98774930558824,-4.9055322263193375,-9.204572278008628,4.299040051689291,16668.298802501795,16683.49760500359,16651.176197498204,16700.620210007182,16635.977394996407,16715.81901250898,16618.854789992816,16665.73029779945,16677.525,16689.31970220055,0.14144427546113816,0.4925814150699324,42.15930222130715
2023-01-03,02:39:00,16676.624101876347,16675.525,16681.5,16669.0,49.4880904,825244.5256012711,red,98.54490190828572,-6.134708250840049,-8.346998642023472,2.212290391183423,16676.983333333337,16684.066666666673,16670.266666666674,16690.783333333336,16663.183333333338,16697.866666666672,16656.466666666674,16665.72338564611,16675.945,16686.16661435389,0.12259112576696422,0.4794553000408189,41.57037365558107
2023-01-03,03:18:00,16676.074550938174,16682.15,16696.2,16671.2,42.18779474,704075.970398341,green,96.97942670916667,-6.499336666056479,-6.969301645791921,0.4699649797354426,16675.341666666667,16681.683333333334,16669.183333333334,16687.841666666667,16662.841666666667,16694.183333333334,16656.683333333334,16665.382850325925,16676.31,16687.237149674078,0.1310499705759445,0.7672243070786724,44.59601803885549
2023-01-03,03:57:00,16679.112275469088,16690.4,16694.5,16679.112275469088,37.22155007,621326.389361268,red,95.36434896216215,-6.052828026513453,-5.218234404999116,-0.8345936215143364,16683.183333333334,16695.166666666668,16670.166666666668,16708.183333333334,16658.183333333334,16720.166666666668,16645.166666666668,16662.560677229714,16678.36,16694.159322770287,0.18945894884492695,0.8810289901363486,48.193679318372894
