date,time,open,close,high,low,volume,turnover,color,avg_vol_last_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PP,R1,S1,R2,S2,R3,S3,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,STOCHk_14_3_3,STOCHd_14_3_3,ATR,ROC,CCI
2023-01-02,05:00:00,16623.050000000003,16622.050000000003,16627.2,16614.9,11.01139463,183045.367064794,red,11.01139463,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,05:20:00,16622.550000000003,16629.3,16639.3,16619.3,45.52214208,757004.569973832,green,28.266768355,,,,16621.383333333335,16627.86666666667,16615.56666666667,16633.683333333334,16609.083333333336,16640.166666666668,16603.26666666667,,,,,,,,,,,,,,,,,
2023-01-02,05:40:00,16625.925000000003,16646.35,16658.8,16625.925000000003,49.03736832,816551.9284556371,green,35.190301676666664,,,,16629.3,16639.3,16619.3,16649.3,16609.3,16659.3,16599.3,,,,,,,,,,,,,,,,,
2023-01-02,06:00:00,16636.1375,16652.525,16658.9,16636.1375,38.83022881,646704.739777475,green,36.10028346,,,,16643.69166666667,16661.458333333336,16628.58333333334,16676.566666666666,16610.816666666673,16694.333333333332,16595.708333333343,,,,,,,,,,,,,,,,,
2023-01-02,06:20:00,16644.331250000003,16646.625,16658.0,16636.8,26.39883224,439552.364430812,red,34.159993216,,,,16649.187500000004,16662.237500000007,16639.475000000006,16671.950000000004,16626.425000000003,16685.000000000007,16616.712500000005,16616.118389303112,16639.370000000003,16662.621610696893,0.2794770558848149,0.6560106973786464,,16639.370000000003,,,16639.370000000003,,,,,,,
2023-01-02,06:40:00,16645.478125,16639.0,16645.478125,16636.8,17.7431127,295222.427482119,green,31.423846463333334,,,,16647.141666666666,16657.483333333334,16636.283333333333,16668.341666666667,16625.941666666666,16678.683333333334,16615.083333333332,16626.797775844207,16642.760000000002,16658.722224155797,0.1918218391155723,0.38222192711668906,,16642.760000000002,,,16639.24666666667,,,,,,,
2023-01-02,07:00:00,16642.2390625,16691.15,16763.5,16638.9,424.02095984,7085730.122577111,green,87.50914837428572,,,,16640.426041666666,16644.052083333332,16635.37395833333,16649.104166666668,16631.747916666664,16652.730208333334,16626.695833333328,16618.10215372183,16655.129999999997,16692.157846278165,0.444641936486452,0.9863906980898568,,16655.129999999997,,,16656.54777777778,,,,,,,
2023-01-02,07:20:00,16666.694531250003,16737.7,16757.9,16666.694531250003,83.16801737,1391594.839915743,green,86.96650699874999,,,,16697.850000000002,16756.800000000003,16632.200000000004,16822.45,16573.250000000004,16881.4,16507.600000000006,16599.72189606132,16673.4,16747.078103938682,0.8837802000633412,0.9363575917582899,,16673.4,,,16683.59851851852,,,,,,,
2023-01-02,07:40:00,16702.197265625,16737.074999999997,16757.2,16702.197265625,50.64531191,847451.918710694,red,82.93081865555556,,,,16720.764843750003,16774.835156250003,16683.629687500004,16811.9703125,16629.559375000004,16866.040625,16592.424218750006,16605.57711028179,16690.309999999998,16775.042889718206,1.015354295015596,0.7759554179936684,,16690.309999999998,,,16701.42401234568,,,,,,,
2023-01-02,08:00:00,16719.6361328125,16731.774999999998,16766.3,16704.0,148.50291169,2484972.152862413,green,89.488027959,,,,16732.157421875,16762.117578125,16707.114843749998,16787.16015625,16677.1546875,16817.1203125,16652.112109374997,16630.73482654548,16707.34,16783.945173454522,0.9170241756559897,0.6594866175357206,,16707.34,16673.355,,16711.541008230455,16673.355000000003,,,,,,
